  35  42  77      8.666803    8.636868    0.029936
  35  43  78      8.661957    8.648559    0.013398
  35  44  79      8.687600    8.653852    0.033748
  35  45  80      8.677657    8.653218    0.024439
  35  46  81      8.695928    8.647087    0.048841
  35  47  82      8.682476    8.635862    0.046614
  35  48  83      8.693296    8.619915    0.073381
  35  49  84      8.671404    8.599594    0.071810
  35  50  85      8.673592    8.575221    0.098371
  35  51  86      8.632365    8.547091    0.085275
  35  52  87      8.605910    8.515486    0.090425
  35  53  88      8.563746    8.480663    0.083083
  35  54  89      8.530780    8.442863    0.087916
  35  55  90      8.478186    8.402311    0.075874
  35  56  91      8.441923    8.359218    0.082705
  35  57  92      8.384912    8.313773    0.071139
  36  35  71      8.327129    8.228658    0.098472
  36  36  72      8.429319    8.311968    0.117352
  36  37  73      8.460183    8.384088    0.076096
  36  38  74      8.533034    8.445832    0.087202
  36  39  75      8.553438    8.497952    0.055486
  36  40  76      8.608814    8.541136    0.067678
  36  41  77      8.616835    8.576027    0.040808
  36  42  78      8.661254    8.603218    0.058036
  36  43  79      8.657116    8.623259    0.033857
  36  44  80      8.692918    8.636655    0.056263
  36  45  81      8.682801    8.643882    0.038919
  36  46  82      8.710658    8.645377    0.065281
  36  47  83      8.695722    8.641546    0.054175
  36  48  84      8.717448    8.632769    0.084680
  36  49  85      8.698564    8.619397    0.079166
  36  50  86      8.712029    8.601757    0.110272
  36  51  87      8.675282    8.580153    0.095129
  36  52  88      8.656849    8.554870    0.101979
  36  53  89      8.614816    8.526171    0.088645
  36  54  90      8.591259    8.494301    0.096958
  36  55  91      8.541751    8.459494    0.082257
  36  56  92      8.512674    8.421959    0.090715
  36  57  93      8.458109    8.381901    0.076208
  36  58  94      8.424331    8.339503    0.084827
  36  59  95      8.365997    8.294943    0.071054
  36  60  96      8.330852    8.248382    0.082470
  36  61  97      8.269864    8.199971    0.069893
  37  37  74      8.381724    8.295010    0.086715
  37  38  75      8.448277    8.366155    0.082122
  37  39  76      8.486203    8.427427    0.058776
  37  40  77      8.537339    8.479524    0.057816
  37  41  78      8.558361    8.523088    0.035274
  37  42  79      8.601141    8.558712    0.042429
  37  43  80      8.611675    8.586949    0.024726
  37  44  81      8.645511    8.608314    0.037197
  37  45  82      8.647427    8.623280    0.024147
  37  46  83      8.675220    8.632291    0.042929
  37  47  84      8.676192    8.635757    0.040435
  37  48  85      8.697441    8.634064    0.063377
  37  49  86      8.696900    8.627565    0.069335
  37  50  87      8.710985    8.616596    0.094389
  37  51  88      8.681115    8.601461    0.079654
  37  52  89      8.664188    8.582451    0.081738
  37  53  90      8.631517    8.559836    0.071681
  37  54  91      8.607578    8.533868    0.073710
  37  55  92      8.569425    8.504779    0.064646
  37  56  93      8.540922    8.472791    0.068131
  37  57  94      8.492755    8.438105    0.054650
  37  58  95      8.460239    8.400918    0.059321
